row ID,agent_city,agent_firm_name,agent_state,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,year,decision_year,decision_month
21281,stanton,global law centers,ca,A-15065-56793,2015-04-14,Certified-Expired,H-1B,INDIA,2015-10-14,1051 e. grand ave,None,arroyo grande,UNITED STATES OF AMERICA,owner/pharmacist,apex pharmacy,21,8054815050,,93420,ca,2005,,,SAN LUIS OBISPO,Doctorate,2015,2015,10
281078,fairfax,"hanmi center for justice, pllc",va,A-16015-61651,2016-01-15,Denied,B-2,SOUTH KOREA,2016-10-27,13830 braddock road,STE A-11,centreville,UNITED STATES OF AMERICA,owner,e c group inc,4,7038257277,,20121,va,2007,,,ANNANDALE,Bachelor's,2016,2016,10
226933,new york,barst mukamal & kleiner llp,ny,A-14150-73541,2014-06-12,Certified-Expired,H-1B,UNITED KINGDOM,2014-11-12,15w 37th street 7th floor,,new york,UNITED STATES OF AMERICA,president,skf international,29,2128699420,,10018,new york,1991,Y,TURKEY,NEW YORK,Bachelor's,2014,2014,11
23592,trumbull,"kidambi & associates, p.c.",ct,A-16267-55693,2016-10-24,Certified,H-1B,INDIA,2016-12-15,5075 cascade road se,SUITE J,grand rapids,UNITED STATES OF AMERICA,director of operations,"initech global, llc",47,6163011486,101,49546,mi,2001,,,GRAND RAPIDS,Bachelor's,2016,2016,12
121951,houston,"reddy & neumann, p.c.",tx,A-14175-81431,2014-08-25,Certified-Expired,,INDIA,2015-01-09,136 eldridge road,UNIT C,sugar land,UNITED STATES OF AMERICA,president,"flexera global, inc",26,2813060500,103,77478,texas,2010,A,INDIA,GLENVIEW,Master's,2014,2015,1
360662,dallas,berry appleman & leiden llp,tx,A-15348-50487,2015-12-16,Certified,L-1,UNITED KINGDOM,2016-04-27,1600 amphitheatre parkway,None,mountain view,UNITED STATES OF AMERICA,"global mobility specialist, immigration",google inc.,47756,6502530000,,94043,ca,1998,,,SAN FRANCISCO,Bachelor's,2015,2016,4
344119,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-15348-50253,2016-01-11,Certified,F-1,INDIA,2016-05-11,2200 mission college blvd.,None,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,intel corporation,48151,4087658080,,95052,ca,1968,,,HILLSBORO,Master's,2016,2016,5
264148,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-15180-92662,2015-07-21,Certified-Expired,H-1B,CHINA,2016-02-11,one microsoft way,None,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,60000,4255383872,,98052,wa,1975,,,KIRKLAND,Master's,2015,2016,2
252953,san francisco,berry appleman & leiden llp,ca,A-14282-14445,2014-10-23,Certified,H-1B,PHILIPPINES,2015-04-15,500 oracle parkway,,redwood shores,UNITED STATES OF AMERICA,immigration specialist,"oracle america, inc.",120000,6505067000,,94065,california,1977,A,PHILIPPINES,ALAMO,Bachelor's,2014,2015,4
318757,bloomfield hills,law office of rajaguru nalliah inc.,mi,A-14155-75059,2014-06-05,Withdrawn,H-1B,INDIA,2014-12-11,"671 east big beaver,suite 105",,troy,UNITED STATES OF AMERICA,president,apps solutions inc,24,2484340453,100,48083,michigan,2010,Y,INDIA,ROCKVILLE,Bachelor's,2014,2014,12
343819,dallas,berry appleman & leiden llp,tx,A-15027-45752,2015-01-29,Certified,H-1B,CHINA,2015-08-19,1600 amphitheatre parkway,,mountain view,UNITED STATES OF AMERICA,immigration program specialist,google inc.,47756,6502530000,,94043,california,1998,Y,CHINA,MOUNTAIN VIEW,Doctorate,2015,2015,8
2571,boca raton,"law offices of dr. sara coen, p.a.",fl,A-15190-96563,2015-08-18,Certified-Expired,H-1B,ARGENTINA,2016-01-26,800 n. state college blvd.,ATTENTION:HUMAN RESOURCES EMPLOYMENT,fullerton,UNITED STATES OF AMERICA,director of employment services,"california state university, fullerton",4071,6572783824,,92831,ca,1957,,,BREA,Doctorate,2015,2016,1
209728,edison,"law offices of kamlesh tewary, p.c.",nj,A-15203-00725,2015-09-29,Certified-Expired,H-1B,INDIA,2016-02-24,100 wood avenue south,SUITE # 200,iselin,UNITED STATES OF AMERICA,hr,"vedicsoft solutions, llc.",290,7329063200,,8830,nj,2014,,,CARY,Master's,2015,2016,2
106169,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-15201-00078,2015-07-23,Certified-Expired,L-1,CHINA,2016-01-20,one microsoft way,None,redmond,UNITED STATES OF AMERICA,microsoft in-house attorney,microsoft corporation,60000,4255383872,,98052,wa,1975,,,SAMMAMISH,Doctorate,2015,2016,1
120632,san francisco,simmons & ungar llp,ca,A-14269-10855,2014-09-26,Certified-Expired,H-1B,INDIA,2015-11-16,2 tower center blvd.,SUITE 2200,east brunswick,UNITED STATES OF AMERICA,operations manager - gims,wipro limited,11000,7325091586,,8816,nj,1996,,,FREMONT,Master's,2014,2015,11
133165,woburn,"ramineni law associates, llc",ma,A-15070-57715,2015-03-18,Certified,H-1B,INDIA,2015-09-23,2834 south sherwood forest blvd,SUITE: C2,baton rouge,UNITED STATES OF AMERICA,president,"infosys solutions, inc.",54,2252911991,,70816,louisiana,1999,A,INDIA,FARMINGTON HILLS,Master's,2015,2015,9
98811,buena park,law offices of yohan lee,ca,A-16008-59145,2016-01-14,Certified,E-2,SOUTH KOREA,2016-05-17,7342 orangethorpe ave #c101,None,buena park,UNITED STATES OF AMERICA,dean & director,new california conservatory of music,5,7145226789,,90621,ca,2012,,,YORBA LINDA,Bachelor's,2016,2016,5
107985,san francisco,mccown & evans llp,ca,A-14296-18680,2014-11-07,Certified,H-1B,SPAIN,2015-04-30,4000 e. 3rd avenue,3RD FLOOR,foster city,UNITED STATES OF AMERICA,"office manager, hr",redbeacon,45,6504253475,,94404,california,2008,A,SPAIN,SAN FRANCISCO,Bachelor's,2014,2015,4
67687,houston,harry gee & associates pllc,tx,A-15320-39651,2015-12-01,Certified,H-1B,CANADA,2016-07-27,10850 richmond ave,None,houston,UNITED STATES OF AMERICA,hr director,"g2 partners, llc",100,7132604000,,77042,tx,2010,,,CYPRESS,Bachelor's,2015,2016,7
234313,boston,"the law office of goss & associates, llc",ma,A-14157-75663,2014-07-07,Certified-Expired,H-1B,UNITED KINGDOM,2014-12-05,1601 trapelo road,SUITE 329,waltham,UNITED STATES OF AMERICA,human resources business partner,constant contact,1191,7814728100,,2451,massachusetts,1998,A,UNITED KINGDOM,NEW YORK,Bachelor's,2014,2014,12
353710,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-14317-25372,2014-12-15,Certified-Expired,H-1B,INDIA,2016-01-15,150 rose orchard way,None,san jose,UNITED STATES OF AMERICA,hr coordinator,"arm, inc.",680,4085761111,,95134,ca,1991,,,AUSTIN,Master's,2014,2016,1
291393,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-16165-21211,2016-06-22,Certified,F-1,INDIA,2016-09-12,2200 mission college blvd.,None,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,intel corporation,54000,4087658080,,95052,ca,1968,,,HILLSBORO,Master's,2016,2016,9
94447,,,,A-14163-77829,2014-06-30,Certified-Expired,H-1B,INDIA,2014-11-21,center for global engagement,"110 S. WOODWARD AVE, BOX 3064216",tallahassee,UNITED STATES OF AMERICA,"associate director, cge",florida state university,6500,8506449549,,32306-4216,florida,1851,A,INDIA,TALLAHASSEE,Doctorate,2014,2014,11
266362,blacksburg,virginia polytechnic institute and state university,va,A-16197-32994,2016-10-18,Certified,H-1B,CHINA,2016-12-07,236 burruss hall (0121),None,blacksburg,UNITED STATES OF AMERICA,associate university legal counsel,virginia polytechnic institute & state university,7000,5402316293,,24061,va,1872,,,BLACKSBURG,Doctorate,2016,2016,12
329010,,,,A-15204-01520,2015-07-23,Certified-Expired,H-1B,INDIA,2016-01-07,1001 durham avenue,SUITE 320,south plainfield,UNITED STATES OF AMERICA,hr director,"computek solutions, inc",30,7323911541,,7080,nj,2010,,,PRINCETON,Bachelor's,2015,2016,1
153500,,,,A-13365-29268,2013-12-31,Denied,,CHINA,2015-11-17,8816 highway 301 north,None,claxton,UNITED STATES OF AMERICA,human resources director,"norman w. fries, inc. d/b/a claxton poultry farms",1750,9127393181,,30417,ga,1958,,,BEIJING,Bachelor's,2013,2015,11
95459,irvine,fragomen del rey bernsen and loewy,ca,A-14191-87114,2014-07-17,Certified-Expired,H-1B,SOUTH KOREA,2014-12-11,1400a seaport blvd,,redwood city,UNITED STATES OF AMERICA,global mobility and immigration manger,"pacific data images, inc.",424,8186956092,,94063,california,1980,Y,SOUTH KOREA,UNION CITY,Master's,2014,2014,12
226484,hamden,lamboley law firm,ct,A-13144-66425,2013-05-24,Certified-Expired,H-1B,INDIA,2015-02-03,200 glastonbury boulevard,SUITE 304,glastonbury,UNITED STATES OF AMERICA,hr manager,"sagarsoft, inc",95,8606332025,,6033,connecticut,1999,A,INDIA,MILWAUKEE,Master's,2013,2015,2
57574,chicago,"fragomen, del rey, bernsen & loewy, llp",il,A-14150-73610,2014-07-17,Certified-Expired,H-1B,KENYA,2014-12-09,800 federal st,,andover,UNITED STATES OF AMERICA,international mobility representative,"schneider electric usa, inc.",163000,9787940800,,1810,massachusetts,1903,N,KENYA,VALLEY PARK,Master's,2014,2014,12
20224,piscataway,"rubin, kaplan & associates",nj,A-15033-47555,2015-02-03,Certified,F-1,TAIWAN,2015-09-08,140 e. beulah rd.,,lake city,UNITED STATES OF AMERICA,assistant vice president,"nan ya plastics corporation, america",850,8433897800,,29560,south carolina,1992,A,TAIWAN,LAKE CITY,Master's,2015,2015,9
219263,dublin,"sam shihab & associates, llc",oh,A-14358-37812,2015-01-15,Certified,H-1B,INDIA,2015-08-07,565 metro place s. suite # 110,,dublin,UNITED STATES OF AMERICA,vice president human resources,"united software group, inc.",102,6147913223,,43017,ohio,2002,A,INDIA,IRVING,Master's,2015,2015,8
262322,troy,"fragomen, del rey, bernsen & loewy, llp",mi,A-15323-41319,2015-12-08,Certified,H-1B,INDIA,2016-05-11,1000 chrysler drive,None,auburn hills,UNITED STATES OF AMERICA,global mobility manager,fca us llc,40000,2485121443,,48326,mi,2009,,,TROY,Bachelor's,2015,2016,5
150139,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-16095-92784,2016-04-11,Certified,H-1B,MALAYSIA,2016-11-03,10 south dearborn street,IL1-0043,chicago,UNITED STATES OF AMERICA,executive director & assistant general counsel,jp morgan chase & co,239000,3127322655,,60603,il,1838,,,NEW YORK,Bachelor's,2016,2016,11
116763,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-15343-48714,2016-02-25,Certified,H-1B,SOUTH KOREA,2016-05-24,30 hudson street,None,jersey city,UNITED STATES OF AMERICA,"vice president, human capital management",goldman sachs & co.,11650,2129021000,,7302,nj,1869,,,NEW YORK,Bachelor's,2016,2016,5
134881,boca raton,duane morris llp,fl,A-16233-44549,2016-08-24,Certified,H-1B,INDIA,2016-10-28,176 south st,None,hopkinton,UNITED STATES OF AMERICA,senior immigration specialist,emc corporation,26900,5084351000,,1748,ma,1979,,,SAN JOSE,Bachelor's,2016,2016,10
204149,glen allen,"challa law offices, plc",va,A-14351-35485,2014-12-29,Withdrawn,H-1B,INDIA,2014-12-29,15 new england executive park,,burlington,UNITED STATES OF AMERICA,president & ceo,new england it associates inc,47,7816644899,,1803,massachusetts,2010,A,INDIA,OVERLAND PARK,Master's,2014,2014,12
219938,irvine,"fragomen, del rey, bernsen & loewy, llp",ca,A-15321-40617,2015-12-01,Certified,L-1,GUATEMALA,2016-05-04,910 e. hamilton avenue,STE. 240,campbell,UNITED STATES OF AMERICA,worldwide head of hr,"24/7 customer, inc.",251,6503652247,,95008,ca,2000,,,ALAMEDA,Master's,2015,2016,5
255320,duluth,usa global consulting llc,ga,A-16029-67206,2016-01-30,Certified,,CHINA,2016-08-26,8816 highway 301 north,None,claxton,UNITED STATES OF AMERICA,director of human resources,"norman w. fries, inc. d/b/a claxton poultry farms",1750,9127393181,,30417,ga,1958,,,BEIJING,Associate's,2016,2016,8
320428,fremont,,ca,A-15288-28910,2015-10-15,Certified-Expired,H-1B,INDIA,2016-03-08,"11501 dublin blvd,",#200,dublin,UNITED STATES OF AMERICA,president,akshaya inc,30,9254528224,,94568,ca,2012,,,FREMONT,Bachelor's,2015,2016,3
247699,santa clara,"fragomen, del rey, bernsen & loewy llp",ca,A-15198-99441,2015-08-10,Certified-Expired,H-1B,INDIA,2016-01-29,2100 seaport blvd.,None,redwood city,UNITED STATES OF AMERICA,global mobility and immigration manager,informatica corporation,3600,6503855000,,94063,ca,1993,,,FREMONT,Bachelor's,2015,2016,1
80575,cincinnati,"hammond law group, llc",oh,A-15239-12258,2015-09-01,Certified-Expired,H-1B,INDIA,2016-02-19,2346 s lynhurst dr suite #f201c,None,indianapolis,UNITED STATES OF AMERICA,president,gdn infotech,55,3172193236,,46241,in,2005,,,MIAMI,Bachelor's,2015,2016,2
152693,santa clara,"the chugh firm, apc",ca,A-13301-06146,2013-10-14,Certified-Expired,H-1B,INDIA,2015-10-21,330 potrero avenue,None,sunnyvale,UNITED STATES OF AMERICA,executive - human resources,hcl america inc.,6493,4087330480,,94085,ca,1988,,,REDMOND,Bachelor's,2013,2015,10
70119,boston,"fragomen, del rey, bernsen & loewy, llp",ma,A-15201-00014,2015-08-05,Certified-Expired,H-1B,INDIA,2016-02-03,410 terry avenue north,None,seattle,UNITED STATES OF AMERICA,immigration specialist,"amazon web services, inc.",154100,2062661000,,98109,wa,2006,,,UNION CITY,Master's,2015,2016,2
201337,boston,"fragomen, del rey, bernsen & loewy, llp",ma,A-16097-93561,2016-04-22,Certified,H-1B,INDIA,2016-07-19,440 terry ave n,None,seattle,UNITED STATES OF AMERICA,immigration specialist,amazon corporate llc,154100,2062661000,,98109,wa,1999,,,SAN FRANCISCO,Master's,2016,2016,7
292057,,,,A-15049-51811,2015-02-19,Certified,,VIETNAM,2015-09-15,8816 highway 301 north,,claxton,UNITED STATES OF AMERICA,director of human resources,"norman w. fries, inc. d/b/a claxton poultry farms",1750,9127393181,,30417,georgia,1958,A,VIETNAM,DALAT,High School,2015,2015,9
315833,,,,A-16045-72944,2016-02-18,Certified,H-1B,INDIA,2016-06-09,563 e tremont  ave,None,bronx,UNITED STATES OF AMERICA,director,best aid community pharmacy llc,10,7184664700,,10457,ny,2010,,,JERSEY CITY,Master's,2016,2016,6
292317,new york,"fragomen, del rey, bernsen & loewy, llp",ny,A-16285-60377,2016-10-20,Certified,H-1B,CHINA,2016-12-21,230 park avenue,12TH FLOOR,new york,UNITED STATES OF AMERICA,"vice president, human resources",clarion partners llc,220,2128832500,,10169,ny,2011,,,EDGEWATER,Master's,2016,2016,12
76734,,,,A-14163-77607,2014-06-12,Certified,H-1B,INDIA,2015-04-09,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,29000,2012909573,,77845,texas,1994,A,INDIA,SAINT LOUIS,Master's,2014,2015,4
142328,san francisco,duane morris llp,ca,A-15349-51136,2015-12-21,Certified,H-1B,INDIA,2016-05-05,1415 w. 22nd st.,SUITE # 925,oak brook,UNITED STATES OF AMERICA,associate vice president and head of us hr,zensar technologies inc.,440,6309281518,,60523,il,1991,,,SUNNYVALE,Master's,2015,2016,5
242342,maineville,"the khosla immigration law group, p.c.",oh,A-16025-64783,2016-01-26,Certified,H-1B,INDIA,2016-08-31,5420 e state rd 8,None,knox,UNITED STATES OF AMERICA,human resources,manitex sabre,107,5747725380,310,46534,in,2005,,,VALPARAISO,Master's,2016,2016,8
328353,santa clara,"fragomen, del rey, bernsen & loewy, llp",ca,A-14184-85163,2014-08-12,Certified-Expired,H-1B,INDIA,2015-01-06,170 west tasman drive,MAIL STOP: SJC 05/1/4,san jose,UNITED STATES OF AMERICA,global immigration program manager,"cisco systems, inc.",66639,4085264000,,95134,california,1984,N,INDIA,SAN JOSE,Bachelor's,2014,2015,1
214647,boston,"fragomen, del rey, bernsen & loewy llp",ma,A-16174-24568,2016-07-21,Certified,H-1B,INDIA,2016-09-20,440 terry ave n,None,seattle,UNITED STATES OF AMERICA,immigration specialist,amazon corporate llc,230800,2062661000,,98109,wa,1999,,,REDMOND,Bachelor's,2016,2016,9
138398,,,,A-14232-00057,2014-08-25,Certified-Expired,H-1B,INDIA,2015-01-16,1912 mentor ave.,,painesville,UNITED STATES OF AMERICA,president,dizer corp,60,4403680201,,44077,ohio,1999,A,INDIA,NORTH BERGEN,Master's,2014,2015,1
345240,denver,mountain states employers council,co,A-15121-72440,2015-07-14,Denied,H-1B,SRI LANKA,2016-09-14,151 detroit street,None,denver,UNITED STATES OF AMERICA,human resources generalist,janus management holdings corporation,963,3033333863,,80206,co,1969,,,DENVER,Bachelor's,2015,2016,9
228836,atlanta,arnall golden gregory llp,ga,A-14133-68964,2014-05-29,Certified-Expired,H-1B,INDIA,2014-10-23,1050 crown pointe parkway,SUITE 1000,atlanta,UNITED STATES OF AMERICA,"senior manager, human resources",niit technologies limited,500,7705519494,6049,30338,georgia,2007,N,INDIA,NORRISTOWN,Master's,2014,2014,10
370433,,,,A-14343-32542,2014-12-23,Certified,H-1B,CHINA,2015-07-14,914 emmet street,,charlottesville,UNITED STATES OF AMERICA,international compliance officer,university of virginia,12000,4342432031,,22904,virginia,1819,N,CHINA,CHARLOTTESVILLE,Doctorate,2014,2015,7
195786,new york,"epstein, becker & green, p.c.",ny,A-08310-02745,2008-11-14,Denied,H-1B,UNITED KINGDOM,2015-06-02,p.o. box 39,595 COUGAR DR,cloverdale,UNITED STATES OF AMERICA,field support coordinator,"summit helicopters, inc.",65,5409925500,,24077,virginia,1981,N,UNITED KINGDOM,CLOVERDALE,Master's,,2015,6
132546,fishkill,"srividya krishnamurthy, esq.",ny,A-13267-99640,2013-10-22,Denied,H-1B,INDIA,2015-10-20,502 carnegie center,SUITE # 100,princeton,UNITED STATES OF AMERICA,"vice president, hr","take solutions, inc",79,6097201002,238,8540,nj,2000,,,LANGHORNE,Bachelor's,2013,2015,10
48865,memphis,jackson lewis pc,tn,A-15251-15393,2015-09-08,Certified-Expired,H-1B,INDIA,2016-02-16,2000 town center,None,southfield,UNITED STATES OF AMERICA,hr policy & employee relations analyst,ally servicing llc,6600,18889192559,,48075,mi,1999,,,LEWISVILLE,Master's,2015,2016,2
65983,dallas,berry appleman & leiden llp,tx,A-16161-19863,2016-06-13,Certified,H-1B,INDIA,2016-10-13,19975 victor parkway,None,livonia,UNITED STATES OF AMERICA,hr coordinator,valassis communications inc.,3744,7345913000,,48152,mi,1986,,,HARTFORD,Master's,2016,2016,10
22281,phoenix,"fragomen, del rey, bernsen & loewy, llp",az,A-14308-22275,2014-11-12,Withdrawn,H-1B,RUSSIA,2015-04-08,2200 mission college blvd.,,santa clara,UNITED STATES OF AMERICA,u.s. immigration ops manager,intel corporation,46544,4087658080,,95052,california,1968,A,RUSSIA,HILLSBORO,Doctorate,2014,2015,4
180495,atlanta,"fragomen, del rey, bernsen & loewy, llp",ga,A-16112-00314,2016-04-22,Certified,H-1B,INDIA,2016-07-12,1680 capital one drive,None,mclean,UNITED STATES OF AMERICA,principal hr coordinator,"capital one services, llc",45400,8042841000,,22102,va,1995,,,RICHMOND,Bachelor's,2016,2016,7
231086,atlanta,fisher & phillips llp,ga,A-16193-31131,2016-08-16,Certified,H-1B,INDIA,2016-10-21,one overton park,"3625 CUMBERLAND BLVD, SUITE 600",atlanta,UNITED STATES OF AMERICA,"vp, deputy general counsel","randstad general partner (us), llc",5038,7709377000,,30339,ga,1960,,,SMYRNA,Bachelor's,2016,2016,10
263390,,,,A-15278-25164,2015-10-21,Certified-Expired,H-1B,INDIA,2016-03-17,2821 telecom parkway,None,richardson,UNITED STATES OF AMERICA,corporate counsel,"fujitsu america, inc.",2250,8009446055,,75082,tx,2009,,,MIAMISBURG,Bachelor's,2015,2016,3
272656,detroit,"butzel long, a professional corporation",mi,A-16125-05377,2016-06-20,Certified,H-1B,CANADA,2016-10-18,1 corporate way,None,lansing,UNITED STATES OF AMERICA,hr consultant,jackson national life insurance company,4000,5173815500,4478,48951,mi,1961,,,BRENTWOOD,Bachelor's,2016,2016,10
187142,,,,A-13017-31797,2013-01-18,Certified-Expired,H-1B,INDIA,2015-03-24,211 quality circle,,college station,UNITED STATES OF AMERICA,immigration specialist,cognizant technology solutions us corporation,22500,2012909573,,77845,texas,1994,N,INDIA,PLEASANTON,Bachelor's,2013,2015,3
135944,palisades park,"ko & associates, llc",nj,A-14176-82237,2014-06-25,Certified,,SOUTH KOREA,2015-09-18,21136 s. wilmington ave.,# 200,carson,UNITED STATES OF AMERICA,cfo,"webtrans logistics, inc.",25,3105226666,,90810,california,2000,A,SOUTH KOREA,PALISADES PARK,Bachelor's,2014,2015,9
64466,pittsburgh,cohen & grigsby p.c.,pa,A-14279-13405,2014-10-07,Certified-Expired,L-1,INDIA,2016-01-08,2 tower center blvd.,SUITE 2200,east brunswick,UNITED STATES OF AMERICA,operations manager - gims,wipro limited,11000,7325091586,,8816,nj,1996,,,HOUSTON,Bachelor's,2014,2016,1
