Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
11357,11357,38.7257732023,46.99047125178,342159295488255104,1.4276,11.229,8.345,-7.513,11.043189,0.0028,11.265838,0.003034,10.672502,0.003848,10.529183,0.008628,0.593336,0.222649,0.370687,,7596.2,669.85,2.6217,21.787453,1.958,0.963,0.47941977,A      
164969,64969,24.05861518792,61.89922676837,511529818984883456,0.2891,0.949,-0.85,-0.421,13.232759,0.002776,13.747293,0.002945,12.507397,0.003822,,,1.239897,0.514535,0.725362,,15063.7,4747.0396,8.5164,1456.8817,5.513,,0.48887324,B      
165691,65691,28.69506798807,63.57897346156,511969589277193472,0.1449,2.13,-2.04,0.613,16.597311,0.002795,17.20357,0.006166,15.821435,0.004601,,,1.382134,0.606258,0.775876,,10069.6,4510.8535,2.4363,50.42083,2.494,0.316,0.51158184,B      
147368,47368,32.8604609869,57.50722697154,458618776836922624,0.256,0.552,-0.509,-0.214,13.196756,0.002779,13.337514,0.002853,12.934088,0.003818,,,0.403426,0.140758,0.262669,,11469.6,4239.041,4.422,214.31923,3.424,0.209,0.46614286,B      
107120,7120,85.41988162998,40.07570989022,191022862377817600,0.0822,0.865,-0.111,-0.858,15.646136,0.002783,15.836999,0.003171,15.313257,0.004201,,,0.523742,0.190863,0.332879,,11329.0,4728.723,1.7802,47.101635,2.67,,0.7741532,B      
76166,76166,10.48078456624,29.23620434151,2810104712731945088,1.4943,6.041,1.352,-5.888,11.167121,0.002781,11.326866,0.00287,10.891122,0.003808,10.775109,0.014962,0.435744,0.159745,0.275999,,7702.0,676.5989,2.2094,13.072489,1.762,1.021,0.511155,A      
1516,1516,71.48763805438,26.72329067281,154335633988977280,1.6246,2.969,-1.84,-2.33,12.687006,0.002764,13.106195,0.00295,12.094069,0.003814,11.815426,0.013046,1.012127,0.419189,0.592937,,7748.6,663.4058,1.7666,8.776506,1.662,0.6,0.51949507,A      
42810,42810,349.08034159194,46.53317731776,1941192009385926912,0.9148,12.697,-7.53,-10.223,11.43177,0.002775,11.507013,0.002831,11.283032,0.003795,11.197759,0.0106,0.223981,0.075243,0.148738,,8984.8,1314.8911,3.0033,33.201576,2.216,0.53,0.4679663,A      
50303,50303,333.88087220897,52.64089398816,2004272778191342720,0.3692,5.165,-3.807,-3.491,11.974434,0.002761,12.050369,0.002849,11.821192,0.003802,11.750054,0.02024,0.229177,0.075935,0.153242,,9464.4,2558.149,4.4913,133.85551,2.983,0.347,0.392127,A      
46736,46736,330.97606323094,53.07890625759,1981227564229815040,1.1399,3.857,-2.805,-2.647,12.161125,0.00276,12.331759,0.002851,11.866421,0.003797,11.706651,0.033532,0.465339,0.170634,0.294704,,9199.9,896.4683,1.8215,14.936177,1.882,0.494,0.3574112,A      
115312,15312,75.53777783401,44.49949569452,205768447180747520,0.3427,1.247,0.729,-1.012,14.709671,0.002772,15.284133,0.003374,13.950677,0.003912,,,1.333456,0.574462,0.758994,,9736.9,2971.1118,3.736,89.81159,2.756,0.375,0.39498144,B      
130119,30119,23.19397795085,57.41894396319,412867582606722560,0.3046,1.409,-1.186,-0.762,14.969032,0.002765,15.275311,0.003,14.479403,0.00387,,,0.795909,0.306279,0.48963,,10080.8,4458.512,3.0929,38.62291,2.386,0.265,0.4954187,B      
151929,51929,38.10160155767,62.05968437726,465937190647471360,0.1638,0.569,-0.566,0.058,17.410606,0.002832,18.068523,0.01014,16.603563,0.006468,,,1.46496,0.657917,0.807043,,9656.9,3308.391,1.3597,15.4793415,,,0.66682976,B      
162229,62229,24.88317907506,60.61389174322,509894810836876672,0.3092,1.815,-1.788,-0.314,10.935176,0.002787,11.081481,0.002938,10.656786,0.003865,,,0.424695,0.146305,0.27839,,14158.4,1768.1438,4.6837,3408.9429,6.723,,0.3827339,B      
155778,55778,56.21916738916,60.25666458378,474139482969307264,0.0959,0.744,-0.468,0.579,16.793491,0.002805,17.269762,0.004795,16.145782,0.004466,,,1.12398,0.476271,0.647709,,9852.0,4144.1543,1.664,24.457508,2.198,,0.6908035,B      
46722,46722,330.05084989463,52.24456537959,1981167022368807936,1.4648,3.335,1.695,2.873,11.115921,0.002772,11.347153,0.00283,10.733665,0.00379,10.581998,0.00749,0.613487,0.231232,0.382256,,7363.8,674.1342,2.7203,17.789703,1.867,1.095,0.37975946,A      
50411,50411,333.2668274557,53.76539741527,2004635410873960576,0.7586,0.505,0.23,-0.449,12.35223,0.00276,12.520496,0.002833,12.058782,0.003795,11.916323,0.012649,0.461715,0.168266,0.293448,,8996.9,1458.0586,2.6861,34.32535,2.232,0.526,0.45685333,A      
153074,53074,41.59256490455,62.81652482645,467344569832603776,0.3573,1.298,0.86,0.973,15.095938,0.002772,15.356536,0.003123,14.667974,0.003875,,,0.688561,0.260598,0.427963,,9801.7,3346.4846,2.0474,21.42667,2.167,,0.5202965,B      
53741,53741,299.84546973308,28.31185297234,2027722539401845888,1.2437,5.866,-0.763,-5.816,12.568096,0.002761,12.820935,0.002966,12.131539,0.005025,11.944963,0.023421,0.689396,0.252839,0.436557,,7793.8,756.7173,1.5991,8.761113,1.659,0.617,0.5711639,A      
154671,54671,60.91401337609,57.27795432751,469680516645246976,0.2559,0.132,-0.012,-0.131,14.883173,0.002767,15.215776,0.003038,14.36499,0.003933,,,0.850786,0.332603,0.518183,,13206.6,2656.4585,1.7123,141.53496,3.424,,1.0798478,B      
37470,37470,296.76704660538,19.98195895548,1824973213713579264,0.6856,5.513,-2.569,-4.877,12.219277,0.002761,12.405473,0.002854,11.901924,0.003804,11.748315,0.017453,0.503549,0.186195,0.317353,,9098.8,1324.476,2.6452,51.630207,2.425,0.496,0.5591469,A      
47364,47364,336.19959023163,48.44981636926,1987645860268419072,0.6278,6.267,-4.374,-4.489,11.63092,0.002799,11.845348,0.003131,11.28075,0.003911,11.143225,0.033555,0.564598,0.214428,0.35017,,7092.6,1670.1122,4.9721,43.943165,2.153,0.936,0.31671268,A      
26369,26369,43.49948225523,67.3227149008,540715358704766976,1.2167,0.596,-0.07,-0.591,12.695828,0.002759,13.505232,0.002852,11.805771,0.003787,11.408153,0.010457,1.699461,0.809403,0.890058,,8428.8,742.4398,3.2722,57.54939,2.442,0.588,0.4572855,A      
176888,76888,5.11536285179,65.27222615673,528057609049442816,1.0386,1.951,-1.924,-0.32,12.891861,0.002763,13.441368,0.002915,12.174989,0.003821,11.854581,0.041894,1.266379,0.549507,0.716872,,11128.7,962.3179,2.4159,84.27866,2.86,0.206,0.64951485,B      
171067,71067,31.315202611,64.63770489543,518090123830915584,0.1459,0.891,-0.876,0.16,15.501037,0.003029,15.811962,0.005097,15.000358,0.005521,,,0.811605,0.310925,0.500679,,13908.3,4167.446,1.8779,127.06688,,,1.1235051,B      
88451,88451,103.9108350269,-10.64567323429,3049365035711842048,0.9265,1.762,0.8,1.57,11.651072,0.00277,11.755931,0.002896,11.451624,0.003812,11.370784,0.021836,0.304307,0.104859,0.199448,,8836.8,1074.1118,2.3921,29.276049,2.154,0.561,0.50234133,A      
31229,31229,98.54091531548,40.97510371059,957494548404573056,1.3281,12.407,0.26,-12.405,11.707286,0.002775,11.867675,0.002905,11.430723,0.003804,11.323586,0.016072,0.436952,0.160389,0.276563,,7628.9,684.492,1.7462,12.646763,1.801,0.6,0.6763078,A      
115075,15075,73.95464471295,44.25686415305,205430897108491136,0.94,4.287,1.235,-4.106,9.91176,0.002926,10.032822,0.004148,9.660787,0.004617,,,0.372035,0.121061,0.250974,,15685.5,1166.3579,4.5761,946.061,5.139,,0.63177246,B      
5501,5501,78.75012805081,45.37560171419,208701020787336832,0.3377,2.291,1.077,-2.022,13.118276,0.002839,13.49356,0.003482,12.543716,0.004498,12.345263,0.032911,0.949844,0.375284,0.57456,,7195.5,2695.6802,5.8216,78.93596,2.631,0.504,0.23097019,A      
183854,83854,295.45828116952,18.47458324587,1824390786141284096,0.2229,5.329,-2.404,-4.756,15.065307,0.00278,15.443667,0.006566,14.357907,0.010788,,,1.08576,0.378361,0.707399,,10922.5,3998.207,3.1972,124.65654,3.04,0.255,0.4817154,B      
38580,38580,304.49927056188,25.4923608037,1835364736784275840,1.7551,1.016,-0.002,1.016,8.915357,0.002765,9.014619,0.002805,8.71606,0.00379,8.62258,0.008054,0.298559,0.099262,0.199297,,7799.0,493.768,4.05,71.40763,2.507,0.569,0.34639388,A      
143604,43604,37.45018838969,52.2655223583,452152269770396288,0.3005,1.63,-1.505,-0.626,13.81821,0.002787,13.96269,0.002909,13.567045,0.00384,,,0.395645,0.144481,0.251164,,10035.4,3195.7383,2.6899,59.748352,2.568,0.345,0.49739724,B      
22119,22119,29.55460437017,54.73564299503,504426110572242304,1.0769,5.739,-4.867,-3.042,11.455057,0.002767,11.55334,0.002841,11.268292,0.003794,11.176498,0.009508,0.285048,0.098283,0.186765,,8198.2,764.71,1.9364,25.667574,2.111,0.501,0.5456782,A      
18748,18748,37.73526164133,51.45608627599,451691269459272576,0.7942,2.737,-0.588,-2.673,13.122539,0.002768,13.470077,0.002862,12.605194,0.00383,12.404792,0.030563,0.864882,0.347538,0.517345,,7099.2,1450.8691,2.8069,12.529756,1.723,1.319,0.41183916,A      
104546,4546,80.80653520553,38.02538650851,187604480727450368,-0.0776,2.337,-0.563,-2.268,15.151648,0.003308,15.495536,0.00338,14.506152,0.00415,,,0.989384,0.343888,0.645495,,10351.7,5026.9263,3.7874,,,,,B      
136548,36548,1.32439335385,62.37496434756,429976842519661312,0.1939,2.266,-2.26,-0.166,17.48857,0.002869,18.100487,0.011475,16.70194,0.006317,,,1.398546,0.611918,0.786629,,9657.0,4009.3464,1.5161,18.05613,2.102,,0.5379082,B      
58026,58026,301.46668115253,33.33461919694,2058189014505483904,0.3565,6.091,-2.266,-5.654,14.856022,0.002768,15.510944,0.003208,14.058414,0.003833,13.759851,0.13893,1.452531,0.654923,0.797608,,8051.0,2628.6877,3.6827,52.243565,2.39,0.624,0.40710303,A      
142181,42181,58.29729547816,54.44593730895,444404256148136576,0.2209,0.378,-0.264,-0.27,15.931292,0.002786,16.587774,0.004356,15.123238,0.004083,,,1.464537,0.656483,0.808054,,9799.8,4651.135,3.6947,119.11847,2.93,0.337,0.41782007,B      
41911,41911,349.00787925727,32.547362583,1910445438022742144,1.1342,21.241,-20.619,-5.101,11.627717,0.002783,11.712814,0.002956,11.470449,0.003831,11.402113,0.017801,0.242366,0.085097,0.157269,,8905.7,848.1292,1.7792,18.06482,1.986,0.363,0.6827518,A      
115895,15895,74.2927544613,45.54696358935,206499661070326656,0.3082,1.22,0.23,-1.199,15.594514,0.002783,16.032425,0.004363,14.959559,0.004094,,,1.072866,0.437911,0.634955,,9718.6,3544.4482,2.405,48.167065,2.44,0.388,0.47874418,B      
55549,55549,285.82570885027,26.12380773464,2036011860644601088,0.6993,1.873,-0.706,-1.734,11.975245,0.002763,12.152793,0.00285,11.665901,0.003794,11.523349,0.012137,0.486892,0.177547,0.309344,,8608.0,1465.1927,3.308,47.30103,2.353,0.587,0.45174277,A      
1593,1593,75.89574816116,29.01178353924,155817255970548992,0.7988,4.042,1.347,-3.811,12.498993,0.00276,12.85353,0.00283,11.96995,0.003797,11.736194,0.0142,0.88358,0.354537,0.529043,,7178.6,1281.9647,3.4794,49.01495,2.376,0.566,0.3727289,A      
118202,18202,61.30385877074,40.43565725305,227259024717297792,2.7192,11.713,-1.252,-11.646,9.472796,0.002795,9.515054,0.002833,9.26168,0.003797,9.170272,0.007958,0.253374,0.042258,0.211116,,10659.8,369.0823,2.0152,45.372334,2.524,,0.565416,B      
90262,90262,112.95768855885,-5.80961571769,3055370778681221632,0.8368,0.635,0.547,-0.322,10.968765,0.002776,11.010369,0.002856,10.867438,0.003811,10.802299,0.03096,0.142931,0.041604,0.101327,,8989.7,1440.448,3.8252,56.277393,2.46,0.509,0.40161073,A      
41132,41132,316.50183228502,37.48584729559,1871821892346296704,0.7796,4.34,-3.148,-2.987,12.512279,0.00276,12.794774,0.00284,12.070366,0.003791,11.901946,0.021267,0.724408,0.282496,0.441913,,7977.8,1048.4797,2.3117,28.49342,2.089,0.792,0.51836824,A      
108198,8198,81.36429648851,41.31317379133,194201481775211904,0.1509,2.914,0.941,-2.759,13.72357,0.002862,13.923366,0.002985,13.369367,0.003891,,,0.553999,0.199796,0.354203,,10840.7,2729.0085,2.6426,88.581,2.846,0.252,0.51924676,B      
40182,40182,309.65824461952,34.00300425716,1864143010526642944,0.6174,3.819,-0.369,-3.802,14.970405,0.002766,15.603498,0.003222,14.193813,0.00392,13.824256,0.096346,1.409684,0.633093,0.776591,,6536.3,1238.863,1.7383,9.736158,1.637,1.385,0.2834819,A      
24737,24737,17.66333419637,66.37187362906,525592435262352512,0.9754,3.957,0.54,-3.92,14.406689,0.002764,15.20537,0.003062,13.521669,0.003813,13.083125,0.060009,1.683701,0.798681,0.885019,,8218.0,1118.3765,2.2863,18.172144,1.936,0.668,0.55695033,A      
144604,44604,34.23362177812,54.9978958587,456597633945472128,0.5369,1.296,-0.765,-1.046,13.178213,0.002771,13.325662,0.002843,12.912249,0.003805,,,0.413413,0.147449,0.265965,,10427.7,2151.3826,2.4248,42.89394,2.476,,0.54539114,B      
57609,57609,303.6360434346,34.06947594037,2055468169891146752,0.9475,3.505,2.685,-2.253,12.093566,0.002761,12.360456,0.00289,11.666434,0.003793,11.507458,0.015081,0.694022,0.266891,0.427132,,7801.6,1004.0564,2.6486,25.40923,2.034,0.854,0.45896274,A      
106739,6739,83.69494701787,39.10616827098,190549900580214784,0.2628,1.465,-0.032,-1.464,13.170267,0.002776,13.326729,0.002922,12.877934,0.003867,,,0.448795,0.156462,0.292334,,15070.7,3999.7505,3.8695,475.60385,4.463,,0.6247927,B      
107875,7875,82.55922950624,39.95667918685,193832290684465152,0.1203,1.61,1.226,-1.043,15.257723,0.002781,15.657441,0.003639,14.664553,0.004304,,,0.992888,0.399718,0.59317,,9717.4,4694.5903,3.4532,96.49509,2.795,0.37,0.42533493,B      
24984,24984,9.99841464852,64.66422519189,527078184710067456,0.6442,4.024,-4.004,0.402,15.077631,0.003127,15.742765,0.003318,14.21216,0.003873,13.905087,0.099669,1.530605,0.665134,0.865471,,7265.5,5040.284,7.5505,108.11078,2.833,0.414,0.21594648,A      
43462,43462,324.97257036242,37.54673662717,1953450395805943552,1.2201,7.311,-3.914,-6.175,12.943688,0.002762,13.23685,0.002852,12.490889,0.003809,12.275729,0.027523,0.745961,0.293161,0.4528,,7313.2,844.2415,1.6054,6.2237372,1.53,0.726,0.55654776,A      
17100,17100,43.18564173332,44.83657906419,433791941711682816,0.8151,3.915,0.585,-3.871,12.302372,0.002779,12.449697,0.002902,12.045093,0.003843,11.978918,0.024264,0.404604,0.147325,0.257279,,8072.2,1371.0416,2.5485,19.111988,1.936,0.782,0.4627032,A      
81874,81874,94.34753928276,-14.40054168702,2993441610881472512,1.0513,4.028,2.948,-2.746,12.325167,0.002762,12.541259,0.002828,11.965792,0.003791,11.816407,0.010393,0.575467,0.216092,0.359375,,7433.5,1031.2015,2.2884,11.630173,1.718,1.083,0.37008667,A      
125392,25392,64.8643171389,50.11263790884,270661898329221248,0.3102,1.042,-0.811,-0.654,15.435457,0.002769,15.9664,0.003567,14.724113,0.003907,,,1.242287,0.530943,0.711344,,9979.1,3461.058,2.8606,50.493145,2.483,0.344,0.4654192,B      
16934,16934,4.11450506967,63.76671217494,431801825672120832,0.6065,2.875,0.88,-2.737,14.769549,0.002763,15.242272,0.003115,14.122172,0.003866,13.589971,0.259163,1.1201,0.472723,0.647377,,7271.0,1317.6487,1.525,7.7825603,1.576,1.15,0.5331617,A      
47177,47177,346.31950852201,50.46000872506,1985993702304234112,0.6791,2.487,2.326,-0.88,12.298462,0.002763,12.478647,0.002834,11.994965,0.0038,11.865339,0.018358,0.483683,0.180185,0.303497,,8108.9,1435.1619,2.8119,30.875229,2.131,0.75,0.47865245,A      
77454,77454,105.50332572625,-24.69241340864,2921286881865735296,4.0597,14.78,-7.037,12.998,9.37618,0.002761,9.493952,0.002806,9.154894,0.003787,9.068366,0.008793,0.339058,0.117772,0.221286,,7539.4,248.3227,1.6841,8.197102,1.615,0.852,0.58764696,A      
51943,51943,344.35283983897,59.23244225371,2013509363053007360,0.4791,4.243,-2.892,-3.105,14.709556,0.002767,15.199943,0.003036,14.047599,0.003855,13.816712,0.174258,1.152344,0.490387,0.661957,,7857.3,1406.9734,1.6592,12.374362,1.715,1.368,0.22464415,A      
143303,43303,54.93990572484,58.28496751406,449192006510644224,-0.0016,1.292,-0.811,1.005,17.552883,0.002882,18.128502,0.011737,16.82526,0.006777,,,1.303242,0.575619,0.727623,,9636.2,4132.777,1.3697,,,,,B      
169974,69974,34.22279918921,63.88586220567,515170027107865088,0.1498,1.743,-1.427,1.0,15.674971,0.002809,16.034416,0.016187,14.799006,0.015406,,,1.23541,0.359446,0.875964,,10347.4,2898.6077,2.163,46.663727,2.484,0.26,0.5079393,B      
58191,58191,302.49508899284,35.51804583432,2058842914673054848,0.7453,3.931,1.323,-3.702,14.063517,0.002776,14.427762,0.002916,13.516376,0.003838,13.213974,0.062073,0.911387,0.364245,0.547141,,7648.9,1303.1482,1.709,7.022657,1.527,1.371,0.20969427,A      
4748,4748,75.48080599776,40.8129516629,200908438285621632,1.6552,6.558,0.572,-6.533,12.013184,0.002766,12.257545,0.002828,11.618114,0.003803,11.465892,0.023806,0.639431,0.244362,0.395069,,7500.0,614.6837,1.6249,7.1397963,1.577,0.709,0.543124,A      
92946,92946,113.21878287931,-0.45039457193,3086376766064389376,1.696,3.987,-3.09,-2.52,10.214274,0.002851,10.253111,0.002856,10.1172,0.003802,10.069838,0.006993,0.135911,0.038836,0.097075,,9352.1,705.3182,2.5412,30.809391,2.219,0.4,0.6166576,A      
17464,17464,42.10510855971,48.44477184832,437798355926045312,0.4801,1.42,1.115,-0.879,14.592387,0.002779,14.908978,0.003111,14.112352,0.004009,13.84005,0.122751,0.796625,0.31659,0.480035,,6718.4,1601.6643,1.5585,6.538151,1.489,1.802,0.542894,A      
86297,86297,119.11062931046,-8.96538453623,3039318011992542208,0.8891,1.279,-1.107,-0.64,11.70767,0.002786,11.731562,0.002864,11.654257,0.003795,11.634659,0.030262,0.077305,0.023891,0.053413,,9233.9,1379.5801,2.4288,22.578976,2.094,0.358,0.48870084,A      
28440,28440,129.81263808242,34.96149742116,711478035711555840,7.4631,9.152,8.976,1.789,8.284839,0.002766,8.418287,0.002812,8.027374,0.003801,7.926518,0.007678,0.390913,0.133449,0.257464,,7239.8,132.7394,1.6109,6.5346475,1.528,1.005,0.51417375,A      
119882,19882,62.57757400674,47.36883758506,246068507575658880,0.3136,0.297,-0.279,-0.104,14.953485,0.002766,15.394294,0.003135,14.324169,0.003971,,,1.070125,0.440809,0.629315,,11027.5,3359.161,2.8082,77.44267,2.803,0.215,0.57344055,B      
67763,67763,317.96848097456,54.33281193205,2176563295314231808,1.1202,7.057,-6.401,-2.973,14.904655,0.00277,15.897002,0.003291,13.917052,0.003828,13.487332,0.074331,1.97995,0.992347,0.987603,,7159.7,852.1971,1.8871,8.260529,1.586,1.277,0.4646715,A      
17659,17659,44.45556887641,50.03006014533,439499261756635136,1.5091,4.371,2.123,-3.821,12.090728,0.002761,12.324013,0.002845,11.714112,0.003798,11.554485,0.012034,0.609901,0.233285,0.376616,,8064.3,660.6099,1.6085,10.876021,1.777,0.238,0.5876245,A      
1385,1385,63.35412438551,23.68146886915,149759844550051456,0.8363,5.932,1.974,-5.593,11.866478,0.002774,12.07406,0.002838,11.511298,0.003793,11.34414,0.015943,0.562761,0.207582,0.35518,,9116.1,1193.0482,2.9034,49.10881,2.402,0.501,0.5767572,A      
44453,44453,323.43305262925,43.11915319159,1967641345714935552,1.3415,4.507,3.392,2.967,10.871047,0.002784,11.007513,0.002923,10.614745,0.003811,10.50946,0.01913,0.392768,0.136466,0.256302,1.6311,9026.1,763.3133,2.5975,38.48604,2.283,0.524,0.53600425,A      
124097,24097,69.0873116481,50.23560892109,258853250823506176,0.2705,0.547,-0.23,-0.496,16.100864,0.00281,16.734135,0.004247,15.314851,0.004186,,,1.419284,0.63327,0.786014,,9765.7,2095.2375,1.4882,18.737446,,,0.7083776,B      
163202,63202,19.65836622597,61.16114622695,510489951560523648,0.2546,0.669,-0.383,-0.548,14.438361,0.002761,14.837477,0.003009,13.846193,0.003837,,,0.991283,0.399116,0.592168,,9718.3,4104.7817,4.3868,117.01711,2.911,0.348,0.38536796,B      
113711,13711,68.92034619321,40.92863543287,203821800498611840,0.3347,2.572,0.825,-2.436,13.90555,0.002767,14.147651,0.002985,13.504381,0.003855,,,0.64327,0.242101,0.401169,,9864.0,4254.9346,4.2677,63.766525,2.585,0.374,0.41201386,B      
146812,46812,36.5179766465,57.29659197265,458427182629317632,0.4521,1.318,-0.576,-1.185,12.459655,0.002764,12.671854,0.00288,12.098624,0.003803,,,0.57323,0.212199,0.361031,,14108.0,2074.9028,3.1647,381.68024,4.15,,0.6343023,B      
101997,1997,79.33062323944,34.67870683049,182104070731649792,0.1821,1.405,-0.175,-1.394,16.556728,0.002839,17.092703,0.010978,15.827423,0.006315,,,1.26528,0.535975,0.729305,,9630.2,2641.0305,1.3616,15.087767,,,0.65379786,B      
66511,66511,314.48565743553,51.15079087909,2169793018108449408,0.5802,4.795,-3.569,-3.202,15.032434,0.002786,15.796228,0.003515,14.171303,0.003897,13.732486,0.104224,1.624926,0.763795,0.861131,,7196.1,1417.4402,2.2205,14.853947,1.787,1.219,0.44880113,A      
149604,49604,51.36278473842,59.73786114687,462267918486608128,0.8714,2.319,-2.166,-0.829,11.352633,0.002788,11.573946,0.002892,10.974106,0.003816,,,0.59984,0.221313,0.378528,,11962.9,1048.5327,2.9305,180.61365,3.365,,0.66896325,B      
81730,81730,83.52436099086,-14.55839139654,2984418464405405696,0.9308,9.625,0.511,-9.611,11.766218,0.002781,11.867052,0.002824,11.579601,0.003821,11.50207,0.014823,0.287451,0.100834,0.186617,,8669.1,1061.4398,2.1283,21.888361,2.028,0.571,0.67883444,A      
